#      date    value 
 2022-09-02 306.0713 
 2022-09-03 305.9868 
 2022-09-04 305.2232 
 2022-09-05  305.011 
 2022-09-06 305.9535 
 2022-09-07 306.8026 
 2022-09-08 307.0117 
 2022-09-09 307.3857 
 2022-09-10 308.1133 
 2022-09-11 307.3429 
 2022-09-12 305.7509 
 2022-09-13 305.9728 
 2022-09-14 305.9045 
 2022-09-15 306.0605 
 2022-09-16 307.2019 
 2022-09-17 305.8726 
 2022-09-18  305.916 
 2022-09-19  305.572 
 2022-09-20 305.5996 
 2022-09-21 305.4277 
 2022-09-22  304.818 
 2022-09-23 303.4463 
 2022-09-24 301.8822 
 2022-09-25   304.48 
 2022-09-26 304.5939 
 2022-09-27  304.522 
 2022-09-28 305.0231 
 2022-09-29 305.1086 
 2022-09-30 305.2385 
 2022-10-01 305.3559 
 2022-10-02 304.4869 
 2022-10-03 304.3678 
 2022-10-04  304.169 
 2022-10-05 304.4137 
 2022-10-06 304.3847 
 2022-10-07 303.0077 
 2022-10-08 301.0751 
 2022-10-09  301.295 
 2022-10-10 301.2059 
 2022-10-11 301.1847 
 2022-10-12 301.8242 
 2022-10-13 302.3982 
 2022-10-14 301.7376 
 2022-10-15 301.1124 
 2022-10-16  301.271 
 2022-10-17 301.3751 
 2022-10-18 301.3634 
 2022-10-19  301.001 
 2022-10-20 301.1519 
 2022-10-21  298.716 
 2022-10-22  299.054 
 2022-10-23 299.5261 
 2022-10-24 299.2649 
 2022-10-25 299.5916 
 2022-10-26 300.3749 
 2022-10-27 300.3229 
 2022-10-28  299.778 
 2022-10-29 299.9403 
 2022-10-30 300.4776 
 2022-10-31 300.3896 
 2022-11-01  299.782 
 2022-11-02 299.4508 
 2022-11-03 300.4616 
 2022-11-04 300.9194 
 2022-11-05 300.1768 
 2022-11-06 298.0862 
 2022-11-07 296.9166 
 2022-11-08 296.5643 
 2022-11-09 296.7263 
 2022-11-10 295.9624 
 2022-11-11 295.4346 
 2022-11-12 296.0315 
 2022-11-13 296.8611 
 2022-11-14 294.5471 
 2022-11-15 292.3542 
 2022-11-16 292.5563 
 2022-11-17 292.8148 
 2022-11-18  293.377 
 2022-11-19 294.0856 
 2022-11-20 292.8916 
 2022-11-21 293.4308 
 2022-11-22 293.8533 
 2022-11-23 294.0424 
 2022-11-24  293.371 
 2022-11-25 293.4843 
 2022-11-26 293.0141 
 2022-11-27 292.1176 
 2022-11-28 291.7766 
 2022-11-29 291.4425 
 2022-11-30 291.2997 
 2022-12-01 291.6488 
 2022-12-02 291.9642 
 2022-12-03 291.6175 
 2022-12-04 291.1309 
 2022-12-05 290.6431 
 2022-12-06 290.8332 
 2022-12-07 291.3225 
 2022-12-08 291.3199 
 2022-12-09 291.6431 
 2022-12-10 291.4814 
 2022-12-11 291.1196 
 2022-12-12 290.4446 
 2022-12-13 290.2816 
 2022-12-14 289.5451 
 2022-12-15 289.9132 
 2022-12-16 289.2617 
 2022-12-17 289.5168 
 2022-12-18 289.4949 
 2022-12-19 288.8624 
 2022-12-20  288.598 
 2022-12-21 287.6525 
 2022-12-22 286.3188 
 2022-12-23  285.711 
 2022-12-24  285.216 
 2022-12-25  284.313 
 2022-12-26 283.7987 
 2022-12-27 285.7334 
 2022-12-28 288.8874 
 2022-12-29 289.4027 
 2022-12-30 286.5641 
 2022-12-31 285.9116 
 2023-01-01 286.9357 
 2023-01-02 286.5875 
 2023-01-03 285.8287 
 2023-01-04 285.5695 
 2023-01-05 284.7822 
 2023-01-06 284.0694 
 2023-01-07 284.1395 
 2023-01-08 284.2344 
 2023-01-09 285.5641 
