#      date    value 
 2022-05-04 307.3429 
 2022-05-05 306.9115 
 2022-05-06 307.6942 
 2022-05-07 308.6882 
 2022-05-08 310.1653 
 2022-05-09 310.6296 
 2022-05-10 309.6519 
 2022-05-11 310.1648 
 2022-05-12 310.7977 
 2022-05-13 310.8792 
 2022-05-14 311.6812 
 2022-05-15 312.3978 
 2022-05-16 308.8176 
 2022-05-17 309.6796 
 2022-05-18 310.0535 
 2022-05-19  311.836 
 2022-05-20 310.7612 
 2022-05-21 308.2133 
 2022-05-22 309.3846 
 2022-05-23  305.444 
 2022-05-24 303.9438 
 2022-05-25 305.7457 
 2022-05-26 309.5379 
 2022-05-27 310.4284 
 2022-05-28 309.8174 
 2022-05-29 309.5467 
 2022-05-30 308.5728 
 2022-05-31 310.1777 
 2022-06-01 310.3611 
 2022-06-02  309.756 
 2022-06-03 310.1104 
 2022-06-04 310.1582 
 2022-06-05 309.7228 
 2022-06-06  310.617 
 2022-06-07 310.4678 
 2022-06-08 309.3969 
 2022-06-09 310.2648 
 2022-06-10 309.3983 
 2022-06-11 309.2884 
 2022-06-12 309.5674 
 2022-06-13 309.4102 
 2022-06-14 309.1159 
 2022-06-15 310.6614 
 2022-06-16 310.2661 
 2022-06-17 308.8214 
 2022-06-18 304.6557 
 2022-06-19  303.769 
 2022-06-20  301.731 
 2022-06-21 299.4901 
 2022-06-22 301.2628 
 2022-06-23 301.7797 
 2022-06-24 304.4737 
 2022-06-25 306.1681 
 2022-06-26 308.7826 
 2022-06-27 311.2011 
 2022-06-28 312.1776 
 2022-06-29 311.6116 
 2022-06-30 310.3596 
 2022-07-01 303.4247 
 2022-07-02 303.2557 
 2022-07-03 303.5169 
 2022-07-04 303.6618 
 2022-07-05 306.1367 
 2022-07-06 306.1497 
 2022-07-07 306.9708 
 2022-07-08 308.5655 
 2022-07-09 307.3003 
 2022-07-10 304.3831 
 2022-07-11 303.9759 
 2022-07-12 305.5872 
 2022-07-13 306.6231 
 2022-07-14 304.2306 
 2022-07-15 302.4256 
 2022-07-16 303.1069 
 2022-07-17 302.2013 
 2022-07-18 303.3414 
 2022-07-19 304.5669 
 2022-07-20 304.3636 
 2022-07-21 304.0359 
 2022-07-22 302.0481 
 2022-07-23 301.6401 
 2022-07-24 302.2247 
 2022-07-25 301.7561 
 2022-07-26 302.5324 
 2022-07-27 302.6637 
 2022-07-28 301.6743 
 2022-07-29 301.3381 
 2022-07-30 301.6798 
 2022-07-31 302.3456 
 2022-08-01 302.4688 
 2022-08-02 303.4733 
 2022-08-03  304.496 
 2022-08-04  304.898 
 2022-08-05 303.1244 
 2022-08-06 302.4937 
 2022-08-07 303.2416 
 2022-08-08 303.3706 
 2022-08-09 304.3833 
 2022-08-10 304.7495 
 2022-08-11 304.5902 
 2022-08-12 304.6739 
 2022-08-13 302.1303 
 2022-08-14 301.1339 
 2022-08-15 301.9805 
 2022-08-16 302.7467 
 2022-08-17 299.4126 
 2022-08-18 299.5552 
 2022-08-19 300.9309 
 2022-08-20 300.9419 
 2022-08-21  301.781 
 2022-08-22 303.0743 
 2022-08-23 303.9868 
 2022-08-24 301.1936 
 2022-08-25 300.2476 
 2022-08-26 301.0654 
 2022-08-27 301.5056 
 2022-08-28 302.2176 
 2022-08-29 304.0773 
 2022-08-30 305.2011 
 2022-08-31  305.673 
 2022-09-01 305.9175 
 2022-09-02 305.9693 
 2022-09-03 305.9425 
 2022-09-04 305.2231 
 2022-09-05 304.9897 
 2022-09-06 305.9606 
 2022-09-07  306.838 
 2022-09-08 307.1845 
 2022-09-09 307.5944 
 2022-09-10 308.3096 
 2022-09-11 307.6767 
 2022-09-12 305.9073 
 2022-09-13  306.135 
 2022-09-14 306.2985 
 2022-09-15 306.4808 
 2022-09-16 307.2918 
 2022-09-17 305.8625 
 2022-09-18 305.7669 
 2022-09-19 305.6142 
 2022-09-20 305.5376 
 2022-09-21 305.7639 
 2022-09-22 305.2117 
 2022-09-23 303.8206 
 2022-09-24 302.3449 
 2022-09-25 304.6409 
 2022-09-26 304.7907 
 2022-09-27 304.7422 
 2022-09-28 304.9762 
 2022-09-29 305.0154 
 2022-09-30 305.0566 
 2022-10-01 305.3083 
 2022-10-02 304.3259 
 2022-10-03 304.2348 
 2022-10-04 304.2003 
 2022-10-05 304.7186 
 2022-10-06 304.5199 
 2022-10-07 303.2792 
 2022-10-08 301.4222 
 2022-10-09 301.3659 
 2022-10-10  301.493 
 2022-10-11 301.5012 
 2022-10-12 302.0741 
 2022-10-13 302.6036 
 2022-10-14 301.7617 
 2022-10-15 300.8707 
 2022-10-16 301.1275 
 2022-10-17 301.8925 
 2022-10-18 301.2701 
 2022-10-19 300.9077 
 2022-10-20 301.1636 
 2022-10-21 298.7404 
 2022-10-22 298.9901 
 2022-10-23 299.5197 
 2022-10-24 299.3039 
 2022-10-25 299.3386 
 2022-10-26 300.3186 
 2022-10-27 300.1577 
 2022-10-28    299.7 
 2022-10-29 299.8561 
 2022-10-30 300.4072 
 2022-10-31 300.3788 
 2022-11-01 299.6981 
 2022-11-02 299.4771 
 2022-11-03 300.4748 
 2022-11-04 300.9632 
 2022-11-05  300.289 
 2022-11-06 298.0941 
 2022-11-07 296.9166 
 2022-11-08 296.6102 
 2022-11-09 296.8726 
 2022-11-10 295.9888 
 2022-11-11 295.5413 
 2022-11-12 296.0894 
 2022-11-13  296.903 
 2022-11-14 294.2658 
 2022-11-15  292.178 
 2022-11-16 292.5488 
 2022-11-17 292.7412 
 2022-11-18  293.437 
 2022-11-19 294.2528 
 2022-11-20 292.8582 
 2022-11-21 293.6358 
 2022-11-22 294.1339 
 2022-11-23  294.376 
 2022-11-24 293.7845 
 2022-11-25 293.5867 
 2022-11-26 293.1891 
 2022-11-27 292.0168 
 2022-11-28 291.6769 
 2022-11-29 291.3202 
 2022-11-30  291.285 
 2022-12-01 291.6152 
 2022-12-02 291.8828 
 2022-12-03 291.6156 
 2022-12-04   291.32 
 2022-12-05  290.796 
 2022-12-06 291.1532 
 2022-12-07 291.3528 
 2022-12-08 291.1442 
 2022-12-09 291.5388 
 2022-12-10 291.4453 
 2022-12-11 291.0268 
 2022-12-12  290.287 
 2022-12-13 290.1682 
 2022-12-14  289.595 
 2022-12-15 289.9788 
 2022-12-16 289.0798 
 2022-12-17 289.3192 
 2022-12-18 289.3296 
 2022-12-19 288.7824 
 2022-12-20 288.5958 
 2022-12-21 287.4941 
 2022-12-22 286.0808 
 2022-12-23 285.5379 
 2022-12-24 285.2061 
 2022-12-25 284.1006 
 2022-12-26 283.9445 
 2022-12-27 285.5635 
 2022-12-28 288.9584 
 2022-12-29 289.1171 
 2022-12-30 286.2927 
 2022-12-31 285.8102 
 2023-01-01 286.7363 
 2023-01-02 286.4855 
 2023-01-03 285.6785 
 2023-01-04 285.3763 
 2023-01-05  284.614 
 2023-01-06  283.896 
 2023-01-07 283.9917 
 2023-01-08  284.092 
 2023-01-09 285.4794 
 2023-01-10 285.9509 
 2023-01-11 288.4251 
 2023-01-12 287.2689 
 2023-01-13 284.4669 
 2023-01-14 282.7591 
 2023-01-15 283.7589 
 2023-01-16 283.6885 
